user_id,joke_id,rating,prediction,similar_users
8,joke50,2.479218956463764,2.512932777404785,"[{'other_user_id': 23, 'similarity': 0.9873605090265903}
 {'other_user_id': 31, 'similarity': 0.9885126480799833}
 {'other_user_id': 32, 'similarity': 0.9938819654358279}]"
8,joke56,2.49473901265129,2.496267075551723,"[{'other_user_id': 27, 'similarity': 0.9897069362335551}
 {'other_user_id': 44, 'similarity': 0.9897233493627826}
 {'other_user_id': 32, 'similarity': 0.9938819654358279}]"
8,joke61,2.50465268846404,2.4957973239920355,"[{'other_user_id': 23, 'similarity': 0.9873605090265903}
 {'other_user_id': 31, 'similarity': 0.9885126480799833}
 {'other_user_id': 27, 'similarity': 0.9897069362335551}
 {'other_user_id': 44, 'similarity': 0.9897233493627826}
 {'other_user_id': 32, 'similarity': 0.9938819654358279}]"
8,joke63,2.492924406125521,2.4933283593467372,"[{'other_user_id': 23, 'similarity': 0.9873605090265903}
 {'other_user_id': 31, 'similarity': 0.9885126480799833}
 {'other_user_id': 27, 'similarity': 0.9897069362335551}
 {'other_user_id': 44, 'similarity': 0.9897233493627826}]"
8,joke64,2.5016346704362564,2.5011644989610318,"[{'other_user_id': 31, 'similarity': 0.9885126480799833}
 {'other_user_id': 27, 'similarity': 0.9897069362335551}
 {'other_user_id': 44, 'similarity': 0.9897233493627826}
 {'other_user_id': 32, 'similarity': 0.9938819654358279}]"
8,joke65,2.4988280556236866,2.4972504576554146,"[{'other_user_id': 23, 'similarity': 0.9873605090265903}
 {'other_user_id': 27, 'similarity': 0.9897069362335551}
 {'other_user_id': 44, 'similarity': 0.9897233493627826}
 {'other_user_id': 32, 'similarity': 0.9938819654358279}]"
8,joke74,2.509305351247616,2.5006522290756323,"[{'other_user_id': 23, 'similarity': 0.9873605090265903}
 {'other_user_id': 31, 'similarity': 0.9885126480799833}
 {'other_user_id': 27, 'similarity': 0.9897069362335551}
 {'other_user_id': 44, 'similarity': 0.9897233493627826}
 {'other_user_id': 32, 'similarity': 0.9938819654358279}]"
8,joke8,2.484266257233159,2.4957053433138716,"[{'other_user_id': 23, 'similarity': 0.9873605090265903}
 {'other_user_id': 31, 'similarity': 0.9885126480799833}
 {'other_user_id': 27, 'similarity': 0.9897069362335551}
 {'other_user_id': 44, 'similarity': 0.9897233493627826}]"
8,joke83,2.5029552073706807,2.4983989381020253,"[{'other_user_id': 23, 'similarity': 0.9873605090265903}
 {'other_user_id': 31, 'similarity': 0.9885126480799833}
 {'other_user_id': 27, 'similarity': 0.9897069362335551}
 {'other_user_id': 44, 'similarity': 0.9897233493627826}
 {'other_user_id': 32, 'similarity': 0.9938819654358279}]"
8,joke87,2.4983090752502073,2.491629533769555,"[{'other_user_id': 31, 'similarity': 0.9885126480799833}
 {'other_user_id': 27, 'similarity': 0.9897069362335551}
 {'other_user_id': 44, 'similarity': 0.9897233493627826}
 {'other_user_id': 32, 'similarity': 0.9938819654358279}]"
8,joke90,2.5024952675499614,2.489547183609722,"[{'other_user_id': 23, 'similarity': 0.9873605090265903}
 {'other_user_id': 31, 'similarity': 0.9885126480799833}
 {'other_user_id': 27, 'similarity': 0.9897069362335551}
 {'other_user_id': 32, 'similarity': 0.9938819654358279}]"
8,joke95,2.4984010863341415,2.490738812222793,"[{'other_user_id': 23, 'similarity': 0.9873605090265903}
 {'other_user_id': 31, 'similarity': 0.9885126480799833}
 {'other_user_id': 27, 'similarity': 0.9897069362335551}
 {'other_user_id': 44, 'similarity': 0.9897233493627826}
 {'other_user_id': 32, 'similarity': 0.9938819654358279}]"
8,joke97,2.4907766460973275,2.491726322012526,"[{'other_user_id': 23, 'similarity': 0.9873605090265903}
 {'other_user_id': 31, 'similarity': 0.9885126480799833}
 {'other_user_id': 44, 'similarity': 0.9897233493627826}
 {'other_user_id': 32, 'similarity': 0.9938819654358279}]"
9,joke109,2.4662480868924788,2.461465078931909,"[{'other_user_id': 26, 'similarity': 0.9918633081985205}
 {'other_user_id': 14, 'similarity': 0.992086498945111}
 {'other_user_id': 10, 'similarity': 0.9927515158888166}
 {'other_user_id': 13, 'similarity': 0.9937730533903374}
 {'other_user_id': 24, 'similarity': 0.9966757293369489}]"
9,joke110,2.4606297232676915,2.450292225934085,"[{'other_user_id': 26, 'similarity': 0.9918633081985205}
 {'other_user_id': 13, 'similarity': 0.9937730533903374}]"
9,joke127,2.4485946722177303,2.4559311628511407,"[{'other_user_id': 26, 'similarity': 0.9918633081985205}
 {'other_user_id': 14, 'similarity': 0.992086498945111}
 {'other_user_id': 10, 'similarity': 0.9927515158888166}
 {'other_user_id': 13, 'similarity': 0.9937730533903374}]"
9,joke128,2.4702202236644553,2.457557408417551,"[{'other_user_id': 26, 'similarity': 0.9918633081985205}
 {'other_user_id': 14, 'similarity': 0.992086498945111}
 {'other_user_id': 10, 'similarity': 0.9927515158888166}
 {'other_user_id': 13, 'similarity': 0.9937730533903374}
 {'other_user_id': 24, 'similarity': 0.9966757293369489}]"
9,joke129,2.4552411937631287,2.4572365170113857,"[{'other_user_id': 14, 'similarity': 0.992086498945111}
 {'other_user_id': 10, 'similarity': 0.9927515158888166}
 {'other_user_id': 24, 'similarity': 0.9966757293369489}]"
9,joke135,2.4609318237247417,2.45847739782371,"[{'other_user_id': 26, 'similarity': 0.9918633081985205}
 {'other_user_id': 14, 'similarity': 0.992086498945111}
 {'other_user_id': 24, 'similarity': 0.9966757293369489}]"
9,joke136,2.47965445423209,2.4764050619720392,"[{'other_user_id': 26, 'similarity': 0.9918633081985205}
 {'other_user_id': 14, 'similarity': 0.992086498945111}
 {'other_user_id': 10, 'similarity': 0.9927515158888166}
 {'other_user_id': 13, 'similarity': 0.9937730533903374}]"
9,joke140,2.4769847374391207,2.473922512726129,"[{'other_user_id': 26, 'similarity': 0.9918633081985205}
 {'other_user_id': 14, 'similarity': 0.992086498945111}
 {'other_user_id': 10, 'similarity': 0.9927515158888166}
 {'other_user_id': 13, 'similarity': 0.9937730533903374}]"
9,joke147,2.4661492728427,2.4584968118871044,"[{'other_user_id': 26, 'similarity': 0.9918633081985205}
 {'other_user_id': 14, 'similarity': 0.992086498945111}
 {'other_user_id': 10, 'similarity': 0.9927515158888166}
 {'other_user_id': 13, 'similarity': 0.9937730533903374}
 {'other_user_id': 24, 'similarity': 0.9966757293369489}]"
9,joke19,2.4700442387737485,2.48224206469067,"[{'other_user_id': 26, 'similarity': 0.9918633081985205}
 {'other_user_id': 14, 'similarity': 0.992086498945111}
 {'other_user_id': 10, 'similarity': 0.9927515158888166}
 {'other_user_id': 13, 'similarity': 0.9937730533903374}
 {'other_user_id': 24, 'similarity': 0.9966757293369489}]"
9,joke23,2.467308522265067,2.467207123603941,"[{'other_user_id': 26, 'similarity': 0.9918633081985205}
 {'other_user_id': 10, 'similarity': 0.9927515158888166}
 {'other_user_id': 13, 'similarity': 0.9937730533903374}]"
9,joke40,2.465196758025081,2.463033626485281,"[{'other_user_id': 26, 'similarity': 0.9918633081985205}
 {'other_user_id': 14, 'similarity': 0.992086498945111}
 {'other_user_id': 13, 'similarity': 0.9937730533903374}
 {'other_user_id': 24, 'similarity': 0.9966757293369489}]"
9,joke44,2.477039396060004,2.4803382091382806,"[{'other_user_id': 26, 'similarity': 0.9918633081985205}
 {'other_user_id': 14, 'similarity': 0.992086498945111}
 {'other_user_id': 13, 'similarity': 0.9937730533903374}
 {'other_user_id': 24, 'similarity': 0.9966757293369489}]"
9,joke45,2.4720403261520083,2.4618427475961155,"[{'other_user_id': 14, 'similarity': 0.992086498945111}
 {'other_user_id': 10, 'similarity': 0.9927515158888166}
 {'other_user_id': 13, 'similarity': 0.9937730533903374}
 {'other_user_id': 24, 'similarity': 0.9966757293369489}]"
9,joke69,2.4622143070142344,2.4639891864104992,"[{'other_user_id': 26, 'similarity': 0.9918633081985205}
 {'other_user_id': 14, 'similarity': 0.992086498945111}
 {'other_user_id': 13, 'similarity': 0.9937730533903374}
 {'other_user_id': 24, 'similarity': 0.9966757293369489}]"
9,joke72,2.4527680832829715,2.4557316079522185,"[{'other_user_id': 26, 'similarity': 0.9918633081985205}
 {'other_user_id': 14, 'similarity': 0.992086498945111}
 {'other_user_id': 10, 'similarity': 0.9927515158888166}
 {'other_user_id': 13, 'similarity': 0.9937730533903374}]"
9,joke75,2.481848355948514,2.4852484876482324,"[{'other_user_id': 26, 'similarity': 0.9918633081985205}
 {'other_user_id': 14, 'similarity': 0.992086498945111}
 {'other_user_id': 10, 'similarity': 0.9927515158888166}
 {'other_user_id': 13, 'similarity': 0.9937730533903374}
 {'other_user_id': 24, 'similarity': 0.9966757293369489}]"
9,joke78,2.468711784819629,2.4688464479217154,"[{'other_user_id': 26, 'similarity': 0.9918633081985205}
 {'other_user_id': 14, 'similarity': 0.992086498945111}
 {'other_user_id': 10, 'similarity': 0.9927515158888166}
 {'other_user_id': 13, 'similarity': 0.9937730533903374}
 {'other_user_id': 24, 'similarity': 0.9966757293369489}]"
9,joke8,2.450979144141566,2.462414718609214,"[{'other_user_id': 26, 'similarity': 0.9918633081985205}
 {'other_user_id': 14, 'similarity': 0.992086498945111}
 {'other_user_id': 10, 'similarity': 0.9927515158888166}
 {'other_user_id': 13, 'similarity': 0.9937730533903374}
 {'other_user_id': 24, 'similarity': 0.9966757293369489}]"
9,joke83,2.4797208805554267,2.4782644546821273,"[{'other_user_id': 26, 'similarity': 0.9918633081985205}
 {'other_user_id': 14, 'similarity': 0.992086498945111}
 {'other_user_id': 10, 'similarity': 0.9927515158888166}
 {'other_user_id': 13, 'similarity': 0.9937730533903374}
 {'other_user_id': 24, 'similarity': 0.9966757293369489}]"
9,joke86,2.4686765308844993,2.4599800363921456,"[{'other_user_id': 26, 'similarity': 0.9918633081985205}
 {'other_user_id': 14, 'similarity': 0.992086498945111}
 {'other_user_id': 10, 'similarity': 0.9927515158888166}
 {'other_user_id': 24, 'similarity': 0.9966757293369489}]"
9,joke93,2.45264436525423,2.453637432020606,"[{'other_user_id': 26, 'similarity': 0.9918633081985205}
 {'other_user_id': 14, 'similarity': 0.992086498945111}
 {'other_user_id': 10, 'similarity': 0.9927515158888166}
 {'other_user_id': 13, 'similarity': 0.9937730533903374}
 {'other_user_id': 24, 'similarity': 0.9966757293369489}]"
9,joke94,2.465434895482708,2.463000103340221,"[{'other_user_id': 26, 'similarity': 0.9918633081985205}
 {'other_user_id': 14, 'similarity': 0.992086498945111}
 {'other_user_id': 10, 'similarity': 0.9927515158888166}
 {'other_user_id': 13, 'similarity': 0.9937730533903374}
 {'other_user_id': 24, 'similarity': 0.9966757293369489}]"
10,joke100,2.474745375332793,2.4766324703096596,"[{'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke104,2.4484830249864897,2.448930996358619,"[{'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke106,2.4306905904424223,2.4522166083002124,"[{'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke110,2.455197507403727,2.448131302789734,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}]"
10,joke111,2.4517250477715318,2.4555370238579988,"[{'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke113,2.459430978168267,2.4608872136805706,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke119,2.445194404128992,2.457903742422689,"[{'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke124,2.483042991084431,2.4822812482515237,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke132,2.469569573775889,2.471100846941957,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke135,2.4570970483549512,2.457578633684651,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke141,2.489859771387499,2.4938397985870746,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke146,2.478851046768606,2.472858423904278,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke22,2.471425288295241,2.475223544183608,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke27,2.4546399162664474,2.4557367248660804,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke29,2.441645172034345,2.4547600277441157,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke34,2.4690248816344096,2.4654148299754914,"[{'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke36,2.4463745338944216,2.4477709179546068,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke40,2.468231111606672,2.465238592204048,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke44,2.482102574956573,2.4848662293970234,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke49,2.4460497716750162,2.448766472829557,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke55,2.4659907449768763,2.4719544976578485,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke59,2.4653728204113277,2.4610504578487946,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}]"
10,joke61,2.465861106519533,2.4605520497138196,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke63,2.4513800846320755,2.4466919373891702,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke69,2.45615313921354,2.4634573459549247,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke79,2.48504182970538,2.4800129918290272,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke89,2.431354875389116,2.4566992165545396,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}
 {'other_user_id': 14, 'similarity': 0.9986995361306629}]"
10,joke91,2.4568004533491914,2.4633700283191144,"[{'other_user_id': 11, 'similarity': 0.992543166848754}
 {'other_user_id': 9, 'similarity': 0.9927515158888166}
 {'other_user_id': 18, 'similarity': 0.9931898695888319}
 {'other_user_id': 26, 'similarity': 0.9969322217073169}]"
11,joke100,2.47174724526811,2.4732681729112427,"[{'other_user_id': 17, 'similarity': 0.9905549019515316}
 {'other_user_id': 18, 'similarity': 0.9915219606766752}
 {'other_user_id': 14, 'similarity': 0.9938354976336302}]"
11,joke104,2.4338968629284707,2.4379678249823415,"[{'other_user_id': 17, 'similarity': 0.9905549019515316}
 {'other_user_id': 15, 'similarity': 0.9909110207721756}
 {'other_user_id': 18, 'similarity': 0.9915219606766752}
 {'other_user_id': 14, 'similarity': 0.9938354976336302}]"
11,joke105,2.4396981428728006,2.443172104264792,"[{'other_user_id': 17, 'similarity': 0.9905549019515316}
 {'other_user_id': 15, 'similarity': 0.9909110207721756}
 {'other_user_id': 18, 'similarity': 0.9915219606766752}
 {'other_user_id': 10, 'similarity': 0.992543166848754}
 {'other_user_id': 14, 'similarity': 0.9938354976336302}]"
11,joke106,2.4321281354737505,2.442127595489671,"[{'other_user_id': 17, 'similarity': 0.9905549019515316}
 {'other_user_id': 15, 'similarity': 0.9909110207721756}
 {'other_user_id': 18, 'similarity': 0.9915219606766752}
 {'other_user_id': 14, 'similarity': 0.9938354976336302}]"
11,joke111,2.4414333676738464,2.44359949972949,"[{'other_user_id': 17, 'similarity': 0.9905549019515316}
 {'other_user_id': 15, 'similarity': 0.9909110207721756}
 {'other_user_id': 14, 'similarity': 0.9938354976336302}]"
11,joke114,2.4254287767205884,2.438541568946241,"[{'other_user_id': 17, 'similarity': 0.9905549019515316}
 {'other_user_id': 15, 'similarity': 0.9909110207721756}
 {'other_user_id': 18, 'similarity': 0.9915219606766752}
 {'other_user_id': 10, 'similarity': 0.992543166848754}
 {'other_user_id': 14, 'similarity': 0.9938354976336302}]"
11,joke119,2.4446202289826147,2.4427553903965338,"[{'other_user_id': 17, 'similarity': 0.9905549019515316}
 {'other_user_id': 15, 'similarity': 0.9909110207721756}
 {'other_user_id': 18, 'similarity': 0.9915219606766752}
 {'other_user_id': 14, 'similarity': 0.9938354976336302}]"
11,joke127,2.4420344579975333,2.4451511401696715,"[{'other_user_id': 17, 'similarity': 0.9905549019515316}
 {'other_user_id': 15, 'similarity': 0.9909110207721756}
 {'other_user_id': 10, 'similarity': 0.992543166848754}
 {'other_user_id': 14, 'similarity': 0.9938354976336302}]"
11,joke129,2.4408668269196196,2.442403351262227,"[{'other_user_id': 17, 'similarity': 0.9905549019515316}
 {'other_user_id': 15, 'similarity': 0.9909110207721756}
 {'other_user_id': 10, 'similarity': 0.992543166848754}
 {'other_user_id': 14, 'similarity': 0.9938354976336302}]"
11,joke13,2.4588726302510557,2.46681027876666,"[{'other_user_id': 17, 'similarity': 0.9905549019515316}
 {'other_user_id': 10, 'similarity': 0.992543166848754}
 {'other_user_id': 14, 'similarity': 0.9938354976336302}]"
11,joke145,2.458993696281632,2.4640618677308366,"[{'other_user_id': 17, 'similarity': 0.9905549019515316}
 {'other_user_id': 18, 'similarity': 0.9915219606766752}
 {'other_user_id': 10, 'similarity': 0.992543166848754}
 {'other_user_id': 14, 'similarity': 0.9938354976336302}]"
11,joke147,2.446103910186248,2.446253799512989,"[{'other_user_id': 17, 'similarity': 0.9905549019515316}
 {'other_user_id': 15, 'similarity': 0.9909110207721756}
 {'other_user_id': 18, 'similarity': 0.9915219606766752}
 {'other_user_id': 10, 'similarity': 0.992543166848754}
 {'other_user_id': 14, 'similarity': 0.9938354976336302}]"
11,joke16,2.4719643397122257,2.479417008209407,"[{'other_user_id': 17, 'similarity': 0.9905549019515316}
 {'other_user_id': 15, 'similarity': 0.9909110207721756}
 {'other_user_id': 10, 'similarity': 0.992543166848754}
 {'other_user_id': 14, 'similarity': 0.9938354976336302}]"
11,joke17,2.477021563364083,2.476488936051498,"[{'other_user_id': 18, 'similarity': 0.9915219606766752}
 {'other_user_id': 10, 'similarity': 0.992543166848754}
 {'other_user_id': 14, 'similarity': 0.9938354976336302}]"
11,joke19,2.479837990332358,2.4749468939864507,"[{'other_user_id': 17, 'similarity': 0.9905549019515316}
 {'other_user_id': 15, 'similarity': 0.9909110207721756}
 {'other_user_id': 10, 'similarity': 0.992543166848754}
 {'other_user_id': 14, 'similarity': 0.9938354976336302}]"
